Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Restaurant ID,Restaurant Name,Country Code,Country,City.1,Address,Locality,Locality Verbose,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes
VADRES20DEL03,34,5,22.311358,73.164798,22.371358,73.224798,"Monday, January 3, 2022",7:10:00 PM,7:15:00 PM,Sandstorms,Jam,0,Buffet,motorcycle,1,No,Metropolitian,34,3200034,Tomato's,1,India,Vadodara,"1st Floor, Aditi Plaza, Beside IDBI Bank, Race Course Road,  ., Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara","North Indian, Mughlai, Mexican, Thai",1000,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,395
VADRES20DEL01,36,5,22.311358,73.164798,22.351358,73.204798,"Tuesday, May 3, 2022",3:40:00 PM,3:55:00 PM,Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,38,3200034,Tomato's,1,India,Vadodara,"1st Floor, Aditi Plaza, Beside IDBI Bank, Race Course Road,  ., Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara","North Indian, Mughlai, Mexican, Thai",1000,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,395
BHPRES06DEL02,26,4.8,23.232357,77.429989,23.312357,77.509989,"Wednesday, February 16, 2022",6:25:00 PM,6:40:00 PM,Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,15,2600031,10 Downing Street,1,India,Bhopal,"Third Floor, DB City Mall, Maharana Pratap Nagar, Bhopal","DB City, Maharana Pratap Nagar","DB City, Maharana Pratap Nagar, Bhopal","North Indian, Chinese",1000,Indian Rupees(Rs.),No,No,No,3,4,Green,Very Good,257
VADRES06DEL01,23,4.7,22.31279,73.170283,22.38279,73.240283,"Friday, March 18, 2022",7:10:00 PM,7:15:00 PM,Sunny,Jam,0,Snack,motorcycle,1,No,Metropolitian,29,3200005,Little Italy,1,India,Vadodara,"36, Alkapuri Society, Behind HDFC Bank, Alkapuri, Vadodara",Alkapuri,"Alkapuri, Vadodara",Italian,1000,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,202
VADRES20DEL02,28,4.4,22.311358,73.164798,22.441358,73.294798,"Sunday, March 27, 2022",9:20:00 PM,9:30:00 PM,Windy,Jam,0,Meal,motorcycle,1,No,Metropolitian,35,3200034,Tomato's,1,India,Vadodara,"1st Floor, Aditi Plaza, Beside IDBI Bank, Race Course Road,  ., Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara","North Indian, Mughlai, Mexican, Thai",1000,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,395
VADRES20DEL01,38,4.6,22.311358,73.164798,22.321358,73.174798,"Monday, January 3, 2022",9:40:00 AM,9:50:00 AM,Sunny,Low,0,Drinks,motorcycle,1,No,Metropolitian,26,3200034,Tomato's,1,India,Vadodara,"1st Floor, Aditi Plaza, Beside IDBI Bank, Race Course Road,  ., Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara","North Indian, Mughlai, Mexican, Thai",1000,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,395
VADRES06DEL01,27,4.6,22.31279,73.170283,22.32279,73.180283,"Monday, March 21, 2022",11:25:00 AM,11:40:00 AM,Stormy,High,0,Buffet,motorcycle,0,No,Metropolitian,26,3200005,Little Italy,1,India,Vadodara,"36, Alkapuri Society, Behind HDFC Bank, Alkapuri, Vadodara",Alkapuri,"Alkapuri, Vadodara",Italian,1000,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,202
VADRES20DEL03,36,4.1,22.311358,73.164798,22.341358,73.194798,"Thursday, March 24, 2022",10:25:00 PM,10:40:00 PM,Sandstorms,Low,0,Drinks,motorcycle,1,No,Metropolitian,31,3200034,Tomato's,1,India,Vadodara,"1st Floor, Aditi Plaza, Beside IDBI Bank, Race Course Road,  ., Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara","North Indian, Mughlai, Mexican, Thai",1000,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,395
BHPRES06DEL03,35,4.3,23.232357,77.429989,23.322357,77.519989,"Friday, February 18, 2022",7:10:00 PM,7:15:00 PM,Sunny,Jam,0,Buffet,motorcycle,1,No,Metropolitian,36,2600031,10 Downing Street,1,India,Bhopal,"Third Floor, DB City Mall, Maharana Pratap Nagar, Bhopal","DB City, Maharana Pratap Nagar","DB City, Maharana Pratap Nagar, Bhopal","North Indian, Chinese",1000,Indian Rupees(Rs.),No,No,No,3,4,Green,Very Good,257
VADRES06DEL03,27,4.6,22.31279,73.170283,22.40279,73.260283,"Sunday, March 20, 2022",7:10:00 PM,7:25:00 PM,Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,48,3200005,Little Italy,1,India,Vadodara,"36, Alkapuri Society, Behind HDFC Bank, Alkapuri, Vadodara",Alkapuri,"Alkapuri, Vadodara",Italian,1000,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,202
VADRES20DEL02,29,4.8,22.311358,73.164798,22.331358,73.184798,"Friday, March 4, 2022",10:20:00 AM,10:25:00 AM,Sunny,Low,0,Meal,motorcycle,1,No,Metropolitian,14,3200034,Tomato's,1,India,Vadodara,"1st Floor, Aditi Plaza, Beside IDBI Bank, Race Course Road,  ., Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara","North Indian, Mughlai, Mexican, Thai",1000,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,395
VADRES20DEL02,30,4.3,22.311358,73.164798,22.361358,73.214798,"Thursday, March 24, 2022",8:30:00 PM,8:45:00 PM,Windy,Jam,0,Drinks,motorcycle,0,No,Metropolitian,36,3200034,Tomato's,1,India,Vadodara,"1st Floor, Aditi Plaza, Beside IDBI Bank, Race Course Road,  ., Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara","North Indian, Mughlai, Mexican, Thai",1000,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,395
MUMRES04DEL03,39,4.9,19.254567,72.848923,19.314567,72.908923,"Tuesday, May 3, 2022",6:15:00 PM,6:20:00 PM,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,34,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
MUMRES04DEL03,21,4.8,19.254567,72.848923,19.314567,72.908923,"Tuesday, March 15, 2022",7:35:00 PM,7:50:00 PM,Fog,Jam,0,Drinks,motorcycle,0,No,Metropolitian,27,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
MUMRES04DEL02,25,4.7,19.254567,72.848923,19.304567,72.898923,"Sunday, July 3, 2022",5:10:00 PM,5:20:00 PM,Stormy,Medium,0,Meal,motorcycle,1,No,Metropolitian,24,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
MUMRES04DEL03,39,5,19.254567,72.848923,19.284567,72.878923,"Saturday, September 3, 2022",6:30:00 PM,6:35:00 PM,Sunny,Medium,0,Drinks,motorcycle,0,No,Metropolitian,23,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
MUMRES04DEL03,22,4.8,19.254567,72.848923,19.284567,72.878923,"Monday, March 28, 2022",9:10:00 PM,9:25:00 PM,Sandstorms,Jam,0,Meal,motorcycle,1,No,Metropolitian,20,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
MUMRES04DEL02,34,4.7,19.254567,72.848923,19.304567,72.898923,"Saturday, March 26, 2022",10:40:00 PM,10:55:00 PM,Sunny,Low,0,Buffet,motorcycle,0,No,Metropolitian,25,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
RANCHIRES07DEL01,28,4.6,23.359407,85.325055,23.429407,85.395055,"Friday, June 3, 2022",11:40:00 PM,11:45:00 PM,Sunny,Low,0,Snack,motorcycle,0,No,Metropolitian,22,2700019,Yellow Sapphire,1,India,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi","Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,116
RANCHIRES07DEL03,33,4.9,23.359407,85.325055,23.419407,85.385055,"Thursday, March 17, 2022",5:40:00 PM,5:50:00 PM,Sandstorms,Medium,0,Drinks,motorcycle,1,No,Metropolitian,27,2700019,Yellow Sapphire,1,India,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi","Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,116
RANCHIRES07DEL01,20,4.7,23.359407,85.325055,23.429407,85.395055,"Monday, March 14, 2022",10:45:00 PM,10:55:00 PM,Fog,Low,0,Drinks,motorcycle,1,No,Metropolitian,21,2700019,Yellow Sapphire,1,India,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi","Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,116
KOLRES04DEL03,29,4.3,22.538731,88.364878,22.598731,88.424878,"Sunday, February 13, 2022",11:50:00 PM,11:55:00 PM,Sandstorms,Low,0,Buffet,motorcycle,0,No,Metropolitian,28,18377112,Nawwarah,1,India,Kolkata,"48A, Syed Amir Ali Avenue, Ballygunge, Kolkata",Ballygunge,"Ballygunge, Kolkata","Chinese, Cafe, North Indian, Desserts",1000,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,326
KOLRES04DEL03,25,4.6,22.538731,88.364878,22.598731,88.424878,"Tuesday, February 15, 2022",5:40:00 PM,5:50:00 PM,Stormy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,23,18377112,Nawwarah,1,India,Kolkata,"48A, Syed Amir Ali Avenue, Ballygunge, Kolkata",Ballygunge,"Ballygunge, Kolkata","Chinese, Cafe, North Indian, Desserts",1000,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,326
MUMRES20DEL03,34,4,19.103249,72.846749,19.193249,72.936749,"Saturday, December 3, 2022",9:10:00 PM,9:15:00 PM,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,39,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
MUMRES20DEL01,27,4.4,19.103249,72.846749,19.173249,72.916749,"Sunday, March 27, 2022",5:30:00 PM,5:35:00 PM,Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,33,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
MUMRES20DEL03,38,4.8,19.103249,72.846749,19.133249,72.876749,"Saturday, September 3, 2022",11:35:00 PM,11:50:00 PM,Sunny,Low,0,Buffet,motorcycle,1,No,Metropolitian,23,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
MUMRES20DEL03,28,4.8,19.103249,72.846749,19.163249,72.906749,"Monday, January 3, 2022",5:30:00 PM,5:35:00 PM,Sunny,Medium,0,Meal,motorcycle,0,No,Metropolitian,23,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
MUMRES20DEL03,37,4,19.103249,72.846749,19.163249,72.906749,"Saturday, March 26, 2022",11:15:00 PM,11:30:00 PM,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,25,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
MUMRES20DEL03,29,4.7,19.103249,72.846749,19.163249,72.906749,"Monday, March 28, 2022",7:50:00 PM,8:05:00 PM,Sandstorms,Jam,0,Meal,motorcycle,1,No,Metropolitian,27,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
MUMRES20DEL01,21,4.6,19.103249,72.846749,19.213249,72.956749,"Monday, April 4, 2022",7:35:00 PM,7:40:00 PM,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,33,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
MUMRES20DEL01,33,4,19.103249,72.846749,19.113249,72.856749,"Sunday, March 13, 2022",10:10:00 AM,10:25:00 AM,Sandstorms,Low,0,Snack,motorcycle,1,No,Metropolitian,32,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
MUMRES20DEL02,27,4.8,19.103249,72.846749,19.183249,72.926749,"Monday, April 4, 2022",10:25:00 PM,10:35:00 PM,Sandstorms,Low,0,Drinks,motorcycle,0,No,Metropolitian,15,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
MUMRES20DEL01,25,4.7,19.103249,72.846749,19.213249,72.956749,"Monday, October 3, 2022",10:55:00 PM,11:10:00 PM,Stormy,Low,0,Buffet,motorcycle,0,No,Metropolitian,19,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
MUMRES20DEL01,33,4.4,19.103249,72.846749,19.113249,72.856749,"Tuesday, January 4, 2022",9:10:00 AM,9:25:00 AM,Stormy,Low,0,Drinks,motorcycle,0,No,Metropolitian,27,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
MUMRES20DEL01,33,4,19.103249,72.846749,19.143249,72.886749,"Monday, March 21, 2022",3:45:00 PM,3:50:00 PM,Stormy,Medium,0,Snack,motorcycle,1,No,Metropolitian,32,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
MUMRES20DEL01,34,3.1,19.103249,72.846749,19.213249,72.956749,"Friday, June 3, 2022",11:45:00 PM,11:55:00 PM,Sunny,Low,0,Drinks,motorcycle,1,No,Metropolitian,32,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
AURGRES010DEL03,27,5,19.875337,75.316722,19.935337,75.376722,"Sunday, February 13, 2022",9:30:00 PM,9:35:00 PM,Sandstorms,Jam,0,Snack,motorcycle,0,No,Metropolitian,31,2500079,d' Curry House,1,India,Aurangabad,"Hotel Green Olive, Near Baba Petrol Pump, Nirala Bazar, Aurangabad","Hotel Green Olive, Nirala Bazar","Hotel Green Olive, Nirala Bazar, Aurangabad","Continental, Chinese, Biryani, North Indian",1000,Indian Rupees(Rs.),No,No,No,3,3.6,Yellow,Good,73
MUMRES04DEL02,24,4.8,19.254567,72.848923,19.274567,72.868923,"Sunday, March 13, 2022",11:35:00 AM,11:40:00 AM,Stormy,High,0,Drinks,motorcycle,0,No,Metropolitian,20,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
MUMRES04DEL03,33,4.5,19.254567,72.848923,19.314567,72.908923,"Saturday, March 19, 2022",5:35:00 PM,5:50:00 PM,Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,20,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
MUMRES20DEL02,26,4.9,19.103249,72.846749,19.123249,72.866749,"Tuesday, March 15, 2022",9:25:00 AM,9:40:00 AM,Cloudy,Low,0,Meal,motorcycle,0,No,Metropolitian,18,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
RANCHIRES07DEL02,30,5,23.359407,85.325055,23.409407,85.375055,"Friday, March 4, 2022",6:15:00 PM,6:25:00 PM,Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,39,2700019,Yellow Sapphire,1,India,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi","Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,116
MUMRES20DEL01,33,3.4,19.103249,72.846749,19.213249,72.956749,"Thursday, March 31, 2022",10:25:00 PM,10:35:00 PM,Sunny,Low,0,Drinks,motorcycle,0,No,Metropolitian,34,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
RANCHIRES07DEL02,37,4.2,23.359407,85.325055,23.489407,85.455055,"Saturday, June 4, 2022",6:40:00 PM,6:50:00 PM,Sandstorms,Medium,0,Drinks,motorcycle,1,No,Metropolitian,35,2700019,Yellow Sapphire,1,India,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi","Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,116
RANCHIRES07DEL03,27,4.7,23.359407,85.325055,23.389407,85.355055,"Thursday, March 3, 2022",10:40:00 PM,10:55:00 PM,Sunny,Low,0,Snack,motorcycle,0,No,Metropolitian,13,2700019,Yellow Sapphire,1,India,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi","Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,116
RANCHIRES07DEL01,31,4.8,23.359407,85.325055,23.469407,85.435055,"Wednesday, March 16, 2022",7:40:00 PM,7:55:00 PM,Sunny,Jam,0,Buffet,motorcycle,1,No,Metropolitian,31,2700019,Yellow Sapphire,1,India,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi","Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,116
MUMRES04DEL02,37,5,19.254567,72.848923,19.334567,72.928923,"Sunday, March 20, 2022",11:40:00 PM,11:50:00 PM,Windy,Low,0,Snack,motorcycle,1,No,Metropolitian,24,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
RANCHIRES07DEL03,25,4.8,23.359407,85.325055,23.389407,85.355055,"Thursday, March 17, 2022",5:50:00 PM,5:55:00 PM,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,22,2700019,Yellow Sapphire,1,India,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi","Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,116
AURGRES010DEL03,37,4.1,19.875337,75.316722,19.935337,75.376722,"Thursday, February 17, 2022",6:20:00 PM,6:35:00 PM,Stormy,Medium,0,Snack,motorcycle,1,No,Metropolitian,31,2500079,d' Curry House,1,India,Aurangabad,"Hotel Green Olive, Near Baba Petrol Pump, Nirala Bazar, Aurangabad","Hotel Green Olive, Nirala Bazar","Hotel Green Olive, Nirala Bazar, Aurangabad","Continental, Chinese, Biryani, North Indian",1000,Indian Rupees(Rs.),No,No,No,3,3.6,Yellow,Good,73
RANCHIRES07DEL02,22,3.9,23.359407,85.325055,23.379407,85.345055,"Friday, March 4, 2022",11:50:00 AM,12:05:00 PM,Sunny,High,0,Drinks,motorcycle,1,No,Metropolitian,52,2700019,Yellow Sapphire,1,India,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi","Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,116
MUMRES04DEL03,36,5,19.254567,72.848923,19.284567,72.878923,"Saturday, March 19, 2022",6:40:00 PM,6:50:00 PM,Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,25,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
MUMRES04DEL02,33,4.3,19.254567,72.848923,19.274567,72.868923,"Wednesday, May 4, 2022",8:40:00 AM,8:45:00 AM,Windy,Low,0,Snack,motorcycle,0,No,Metropolitian,27,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
KOLRES04DEL01,37,4.1,22.538731,88.364878,22.548731,88.374878,"Wednesday, November 2, 2022",9:10:00 AM,9:25:00 AM,Sandstorms,Low,0,Meal,motorcycle,1,No,Metropolitian,24,18377112,Nawwarah,1,India,Kolkata,"48A, Syed Amir Ali Avenue, Ballygunge, Kolkata",Ballygunge,"Ballygunge, Kolkata","Chinese, Cafe, North Indian, Desserts",1000,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,326
